year,month,day,hour,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,PM2.5,PM10
2014,8,20,14,24,17,1000,218,33.5,1002.4,18,0,2.6,70,88
2014,8,20,15,30,16,1100,249,33,1002,18.8,0,3,72,119
2014,8,20,16,33,19,1300,255,32.1,1001.9,17.9,0,2.7,82,136
2014,8,20,17,38,22,1400,255,31.2,1002.1,18.5,0,2.2,83,143
2014,8,20,18,38,25,1500,248,30.1,1002.5,18.8,0,2,93,136
2014,8,20,19,27.4,35.7,1300,219.6,29.4,1002.8,18.5,0,2.1,81.7,139.4
2014,8,20,20,21,41,1200,188,29.1,1003.4,18.8,0,2.1,88,134
2014,8,20,21,14,42,1000,150,28.3,1003.7,19.2,0,1.6,76,128
2014,8,20,22,13,40,1000,137,27.6,1003.9,19.4,0,1.2,76,130
2014,8,20,23,13,40,1000,133,27.2,1003.7,19.3,0,1.1,88,134
2014,8,21,0,13,36,1000,125,26.8,1002.9,19.4,0,0.9,92,135
2014,8,21,1,13,42,1000,105,25.3,1002.9,20.1,0,0.6,93,137
2014,8,21,2,15,36,1000,104,24.1,1002.8,20.2,0,0,102,148
2014,8,21,3,15,38,1000,92,23.7,1002.7,20.4,0,0,112,154
2014,8,21,4,13,44,1000,64,23.5,1002.6,20.6,0,0,117,159
2014,8,21,5,11,49,1100,54,23.8,1003,20.7,0,1.2,125,160
2014,8,21,6,10,58,1200,37,24.2,1003.1,20.7,0,0.7,130,168
2014,8,21,7,7,88,1300,7,24.9,1003.4,20.8,0,1.3,133,178
2014,8,21,8,7,105,1800,2,25.1,1003.8,21,0,1,139,220
2014,8,21,9,11,117,1500,6,25.3,1004.1,21,0,1,153,237
2014,8,21,10,11,95,1500,25,26.6,1003.8,20.7,0,1.6,165,232
2014,8,21,11,11,78,1500,48,29.7,1002.4,21.4,0,1.5,160,208
2014,8,21,12,17,54,1400,109,31.1,1001.9,21.3,0,1.5,149,172
2014,8,21,13,21,59,1400,183,31.6,1001.7,21.2,0,2.6,153,210
2014,8,21,14,24,62,1400,213,32.7,1001.1,20.9,0,1.3,159,198
2014,8,21,15,19,52,1500,243,33.3,1000.7,20.1,0,2,151,189
2014,8,21,16,16,38,1200,289,33,1000.9,19.8,0,2.5,139,168
2014,8,21,17,16,27,1200,255,31.9,1000.8,20.8,0,2.9,113,152
2014,8,21,18,17,30,1300,250,30.1,1001.6,20.4,0,1.3,112,159
2014,8,21,19,24,38,1500,210,28.7,1003.2,21.7,0,2.5,118,172
2014,8,21,20,23,43,1600,188,26.5,1004.9,14.6,0,2.8,132,193
2014,8,21,21,16,30,1200,156,25.5,1005.1,16.9,0,2.9,103,218
2014,8,21,22,2,13,400,128,25.4,1004.5,16,0,1,17,60
2014,8,21,23,2,27,500,115,24.7,1004.2,17.7,0,1.9,21,47
2014,8,22,0,2,40,600,87,23.9,1003.9,17.4,0,1.9,24,52
2014,8,22,1,2,43,500,73,23.4,1003.9,17.6,0,1.2,17,21
2014,8,22,2,2,50,500,61,22,1003.8,17.8,0,1.7,20,31
2014,8,22,3,2,48,500,57,21.6,1003.8,17.6,0,0.6,23,30
2014,8,22,4,2,39,500,62,21.2,1003.7,17.8,0,0.1,20,32
2014,8,22,5,2,59,500,38,21.3,1004.4,18.5,0,1.1,21,34
2014,8,22,6,2,70,500,21,22.2,1004.8,18,0,1.5,25,46
2014,8,22,7,2,41,500,36,23.1,1004.7,18.2,0,0.9,21,44
2014,8,22,8,2,45,500,32,25.3,1004.7,18.2,0,1.7,24,42
2014,8,22,9,2,39,500,48,26.5,1004.8,18.1,0,1,23,46
2014,8,22,10,4,39,600,61,26.6,1004.6,18.2,0,1,21,50
2014,8,22,11,6,49,700,60,26.9,1004,18.7,0,0.5,27,68
2014,8,22,12,5,69,900,49,27.3,1003.4,18.6,0,1.3,38,74
2014,8,22,13,4,76,1000,46,28,1003,19,0,0.8,42,83
2014,8,22,14,5,70,1100,77,27.9,1001.9,19.1,0,0.5,53,81
2014,8,22,15,6,72,1100,90,28.1,1002.1,19.6,0,1.7,71,109
2014,8,22,16,6,72,1200,96,28,1001.5,19.5,0,1.6,74,119
2014,8,22,17,6,89,1300,84,27.8,1001.4,19.6,0,1.2,78,134
2014,8,22,18,7,100,1300,82,27.1,1001.8,20.2,0,0.6,83,137
2014,8,22,19,8,89,1300,89,26.1,1001.8,20.2,0,1,96,149
2014,8,22,20,9,78,1400,84,25.6,1002.3,20.4,0,0.6,101,150
2014,8,22,21,9,117,1600,34,25.9,1002.6,20.5,0,0.8,112,180
2014,8,22,22,8,114,1600,27,25.1,1002.3,20.8,0,0.8,122,185
2014,8,22,23,6,121,1500,13,23.9,1002.1,20.8,0,0.9,109,170
2014,8,23,0,4,131,1500,2,24.1,1002.1,21,0,0.7,100,178
2014,8,23,1,4,133,1700,2,23.3,1001.7,21.6,3.6,0.8,109,193
2014,8,23,2,3,128,1600,2,22.6,1002,21.6,0,1.3,122,251
2014,8,23,3,2,122,1500,2,22.4,1001.8,21.6,0,1,111,151
2014,8,23,4,2,99,1500,6,21.9,1001.9,21.1,0,0.6,113,117
2014,8,23,5,2,113,1600,2,21.9,1001.9,21.2,0,0.7,110,134
2014,8,23,6,2,115,1700,2,22.9,1002,21.9,0,0.8,112,144
2014,8,23,7,2,105,1500,2,24.2,1002.2,21.7,0,1.5,102,155
2014,8,23,8,2,100,1400,4,25.6,1002.5,21.3,0,1.2,112,155
2014,8,23,9,4,91,1400,27,27,1002.5,22,0,1.8,134,186
2014,8,23,10,5,68,1400,72,28.6,1002,21.1,0,0.9,148,188
2014,8,23,11,6,61,1300,128,30,1001.3,20.3,0,0.8,150,184
2014,8,23,12,7,65,1400,173,31.2,1000.4,19.9,0,1.6,148,151
2014,8,23,13,9,54,1300,222,32,999.4,19.3,0,1.2,127,127
2014,8,23,14,11,50,1100,241,31.6,998.7,19.9,0,2,103,103
2014,8,23,15,8,43,1000,273,31.1,998.7,19.4,0,1.5,93,93
2014,8,23,16,10,38,1100,283,31.2,999,20.2,0,1.8,106,135
2014,8,23,17,8,35,1000,236,30.5,999.1,21.3,0,1.6,92,116
2014,8,23,18,9,36,1100,214,28.8,999.9,22.3,0,0.6,98,125
2014,8,23,19,8,36,1300,204,27.4,1000.5,22.6,0,0,114,176
2014,8,23,20,7,41,1400,175,27.3,1000.9,22.3,0,0.9,123,147
2014,8,23,21,7,50,1500,144,26.5,1001.7,23,0,0.4,138,162
2014,8,23,22,7,61,1700,106,21.8,1002.7,19,2.8,3.8,159,206
2014,8,23,23,4,32,1000,112,21.1,1001.5,19.6,9,0.1,103,103
2014,8,24,0,2,20,500,109,21.6,1002,19.7,0.8,0.8,26,26
2014,8,24,1,2,43,700,62,21.8,1001.2,19.9,0,1,15,24
2014,8,24,2,2,43,600,53,22.4,1001.5,19.6,0,1.8,21,21
2014,8,24,3,2,34,600,61,21.8,1002.7,20.1,0,1,26,26
2014,8,24,4,2,29,600,65,21.9,1002.8,20.4,0.4,1,31,33
2014,8,24,5,2,42,600,42,21.7,1003.1,20.9,0.1,0,34,41
2014,8,24,6,2,51,700,22,22.2,1003.3,17.6,0,1,38,48
2014,8,24,7,2,55,700,13,24.2,1003.5,12.8,0,2.3,31,40
2014,8,24,8,2,52,500,24,25.4,1003.5,11.2,0,2.8,20,20
2014,8,24,9,5,37,400,44,26.1,1003.4,11.1,0,3.4,3,5
2014,8,24,10,12,32,400,53,28.3,1003,10.9,0,5.3,7,18
2014,8,24,11,16,28,500,62,28.8,1002.8,10.9,0,4.3,13,34
2014,8,24,12,9,21,400,80,29.8,1002.7,10.8,0,3.5,7,19
2014,8,24,13,5,16,300,96,30.6,1002.2,10.5,0,1.3,4,22
2014,8,24,14,2,13,300,109,31.3,1001.7,11.1,0,2.5,11,18
2014,8,24,15,4,13,300,119,31.5,1001.3,10.8,0,0.8,10,17
2014,8,24,16,2,15,300,129,31.4,1001.7,11.2,0,2,13,18
2014,8,24,17,2,14,300,126,31.4,1001.9,11.7,0,1,5,11
2014,8,24,18,2,17,300,124,28.5,1002.7,15.4,0,2.3,8,25
2014,8,24,19,2,23,400,116,27.3,1004.1,19.4,0,2.5,9,29
2014,8,24,20,2,36,500,119,26.2,1005,20.3,0,2.1,19,96
2014,8,24,21,2,39,800,113,25.4,1005.7,19.5,0,2.1,35,131
2014,8,24,22,2,33,900,114,24.3,1005.9,17.5,0,0.8,41,60
2014,8,24,23,2,38,900,86,23.7,1006.5,17.2,0,0.6,39,43
2014,8,25,0,2,36,600,59,22.7,1006.4,18.2,0,0.9,19,32
2014,8,25,1,2,57,600,30,21.4,1006.4,18.2,0,1.2,17,55
2014,8,25,2,2,66,800,15,21.6,1006.6,17.6,0,1.3,21,62
2014,8,25,3,2,71,700,8,21.9,1006.7,17.3,0,1.5,21,56
2014,8,25,4,2,66,500,19,20.6,1007,17,0,0.8,18,24
2014,8,25,5,2,61,400,11,19,1007.3,17.3,0,0.8,16,32
2014,8,25,6,2,67,500,2,22.1,1007.9,17.2,0,1.2,17,47
2014,8,25,7,2,57,500,5,23.9,1008.2,14.9,0,1.7,16,39
2014,8,25,8,3,58,500,17,25.7,1008.4,12.2,0,2.5,19,19
2014,8,25,9,4,56,500,24,27.8,1008.4,9.6,0,3,24,83
2014,8,25,10,3,NA,500,49,28.9,1008,10.1,0,2.5,14,32
2014,8,25,11,2,24,300,82,29.7,1007.4,9.2,0,3.3,5,14
2014,8,25,12,2,10,300,103,29.7,1006.7,9.2,0,1.9,8,11
2014,8,25,13,2,10,200,115,30.9,1005.9,10.3,0,2.6,3,7
2014,8,25,14,2,10,200,122,31.4,1005.4,8.4,0,2,3,9
2014,8,25,15,2,10,300,132,31.1,1005.2,9.3,0,3,3,8
2014,8,25,16,2,13,200,133,30.8,1005.1,9.6,0,2.9,5,13
2014,8,25,17,2,16,200,134,30.4,1005.5,9.8,0,2,6,26
2014,8,25,18,2,24,300,132,28.7,1006.4,8.9,0,2.3,8,26
2014,8,25,19,2,37,400,129,27.3,1007.1,10.5,0,1.1,7,46
2014,8,25,20,2,47,400,113,26.5,1007.8,11,0,1,14,54
2014,8,25,21,2,65,500,96,24.7,1008.1,12,0,1.2,23,57
2014,8,25,22,4,60,500,90,24.1,1008.1,12.4,0,0.9,24,72
2014,8,25,23,4,70,500,68,22.1,1008.4,13.2,0,1.1,22,67
2014,8,26,0,7,82,700,46,20.6,1008.7,14.9,0,0.2,28,86
2014,8,26,1,7,90,700,32,19.8,1008.4,15.2,0,0.7,34,96
2014,8,26,2,5,115,800,2,19.1,1008.7,15.2,0,1.2,34,84
2014,8,26,3,3,113,700,2,19,1008.8,14,0,1,31,94
2014,8,26,4,2,105,800,2,18.9,1009.2,13.7,0,1.1,34,123
2014,8,26,5,2,98,800,2,20.3,1009.5,12,0,1.3,39,119
2014,8,26,6,2,90,600,2,22.3,1009.8,11.7,0,2.1,31,67
2014,8,26,7,2,81,500,4,23.1,1010.1,12.7,0,1.9,22,62
2014,8,26,8,2,59,500,24,25.7,1010.3,13.2,0,1,21,57
2014,8,26,9,2,54,500,40,28.3,1010.2,10.9,0,1.8,18,74
2014,8,26,10,7,49,500,60,30.2,1009.8,10.2,0,2.2,24,54
2014,8,26,11,14,43,500,81,32,1009.3,8.9,0,1,16,51
2014,8,26,12,14,40,500,106,33,1008.7,6.3,0,1.3,16,50
2014,8,26,13,10,28,400,128,34.5,1008.2,7.5,0,1.3,22,33
2014,8,26,14,4,18,300,135,34.4,1007.6,4,0,2.3,15,15
2014,8,26,15,2,14,300,146,34.3,1007.3,3.9,0,1.6,4,11
2014,8,26,16,2,17,300,161,34.6,1007.2,5.1,0,0.9,14,14
2014,8,26,17,4,23,300,161,32.6,1007.2,7.4,0,2.1,9,25
2014,8,26,18,3,36,400,179,29.8,1007.6,9.3,0,1.1,20,59
2014,8,26,19,2,55,500,164,27.6,1008.2,9.4,0,1.5,19,50
2014,8,26,20,2,73,500,122,25.7,1008.5,9.9,0,1.4,19,70
2014,8,26,21,2,96,700,71,24.7,1008.6,11.3,0,1,30,76
2014,8,26,22,3,124,700,33,22.3,1008.8,13.1,0,0.4,28,90
2014,8,26,23,2,110,700,33,22.1,1008.7,13.7,0,1.1,30,61
2014,8,27,0,3,137,1000,2,20.9,1008.6,14.3,0,1,32,73
2014,8,27,1,2,132,1200,2,19.7,1008.6,15.1,0,2,35,106
2014,8,27,2,3,134,1300,2,19.9,1008.7,14.9,0,1,46,136
2014,8,27,3,3,126,1400,2,19.8,1008.6,14.6,0,0.9,51,184
2014,8,27,4,6,134,1300,2,18.5,1008.9,14,0,1,73,227
2014,8,27,5,7,123,900,2,17.6,1009.3,13.5,0,0.8,57,154
2014,8,27,6,3,112,800,2,21.1,1009.8,12.2,0,0.9,44,117
2014,8,27,7,2,92,600,4,23.7,1009.9,12,0,1.5,31,73
2014,8,27,8,3,73,500,26,26,1010,9.8,0,2.3,25,64
2014,8,27,9,3,55,500,71,28.5,1010.2,12,0,1,17,49
2014,8,27,10,3,60,500,87,30.4,1009.9,10.4,0,1.4,24,77
2014,8,27,11,3,58,600,127,32,1009.4,11.7,0,1.7,29,85
2014,8,27,12,13,62,600,163,33,1008.8,12.1,0,0.8,31,95
2014,8,27,13,12,41,700,203,33.3,1008.2,12.3,0,2.7,41,89
2014,8,27,14,12,29,600,235,33.2,1007.8,15.2,0,2.6,46,98
2014,8,27,15,11,23,600,238,32.7,1007.7,12.9,0,3.7,45,102
2014,8,27,16,11,24,600,223,32.2,1007.8,11.9,0,2.7,49,85
2014,8,27,17,17,24,600,213,31.2,1007.7,14.4,0,2.3,47,95
2014,8,27,18,21,28,600,205,30.1,1008,15.4,0,1.3,54,115
2014,8,27,19,15,40,700,187,27.9,1008.7,16.5,0,1.2,63,114
2014,8,27,20,14,52,800,169,25.5,1009,17.9,0,1,68,131
2014,8,27,21,16,57,900,146,27.5,1009.1,16.1,0,1.7,74,133
2014,8,27,22,16,77,1000,111,25.7,1009.1,16.8,0,0.3,78,142
2014,8,27,23,16,88,1100,92,24.1,1009.4,17.6,0,0.3,86,179
2014,8,28,0,20,109,1300,68,24.1,1009.5,17.3,0,0.7,83,182
2014,8,28,1,19,125,1300,48,24.1,1009.2,18.7,0,0.4,86,173
2014,8,28,2,21,70,1100,105,24.5,1009.4,17.2,0,1.9,86,151
2014,8,28,3,25.6,59.9,1000,109.5,24.1,1009.7,16.4,0,1.6,91.7,146.1
2014,8,28,4,16,130,1300,20,23.3,1009.7,16.6,0,1.8,97,203
2014,8,28,5,13,115,1100,15,23.4,1010.2,16.4,0,1,87,168
2014,8,28,6,10,109,1000,10,24,1010.7,16.5,0,0.6,86,150
2014,8,28,7,8,82,900,43,24.4,1010.9,16.6,0,1.2,78,122
2014,8,28,8,5,45,700,99,24.5,1011.3,16.5,0,1.6,54,74
2014,8,28,9,5,40,700,117,24.4,1011.2,16.1,0,2.3,57,99
2014,8,28,10,7,31,700,136,24.6,1011.3,16.6,0,1.1,55,73
2014,8,28,11,8,40,700,121,27.3,1010.9,15.3,0,1.1,60,84
2014,8,28,12,9,44,800,116,28.2,1010.5,15.5,0,1.2,62,87
2014,8,28,13,15,31,800,158,27.8,1009.9,15.8,0,0.9,57,72
2014,8,28,14,15,36,900,161,27.6,1009.4,16.9,0,0.7,66,86
2014,8,28,15,13,34,900,165,26.2,1009.2,17.6,0,1.7,71,100
2014,8,28,16,9.6,32.5,900,152.9,25.7,1009.1,19.1,0,0.9,74.5,117.2
2014,8,28,17,7,39,900,139,25,1009,19.1,0,1.1,73,113
2014,8,28,18,7,63,1100,122,24.6,1009.3,18.8,0,0.3,84,105
2014,8,28,19,8,72,1200,113,23.2,1009.4,20.3,0.3,1.3,93,108
2014,8,28,20,7,86,1300,84,20.8,1010.4,18,0,1.3,99,164
2014,8,28,21,2,91,1500,57,20.7,1011.7,17.3,0,2.3,116,117
2014,8,28,22,3,36,1200,123,20,1011.8,18,0.9,2.6,78,78
2014,8,28,23,3,37,1200,118,19.2,1011.3,17.5,0,1.3,54,54
2014,8,29,0,2,31,1000,118,19.6,1011.3,18.1,1.3,1.5,65,65
2014,8,29,1,2,24,900,117,19.7,1011.7,18.4,0.2,1,67,67
2014,8,29,2,2,33,1000,86,19.5,1011.1,18.2,0,0.2,63,63
2014,8,29,3,2,31,1100,69,19.1,1011,17.4,0,1,70,70
2014,8,29,4,2,33,1000,77,18.9,1011.1,17.7,0,1,65,65
2014,8,29,5,2,29,900,83,18.8,1011.4,17.8,0,0.2,66,66
2014,8,29,6,2,29,900,69,19.6,1011.4,17.7,0,1.3,72,72
2014,8,29,7,2,37,1000,56,20.7,1011.7,17.5,0,2.1,75,75
2014,8,29,8,2,37,1000,75,21.7,1012.2,17.5,0,1.5,66,66
2014,8,29,9,2,41,1000,71,23.4,1012.3,17.6,0,1.2,61,62
2014,8,29,10,3,43,1000,81,24.5,1011.9,17.2,0,1.1,63,63
2014,8,29,11,5,31,1000,112,25.2,1011.6,17.1,0,1.4,59,78
2014,8,29,12,6,25,1000,141,25.6,1011.2,18,0,1.9,54,54
2014,8,29,13,10,24,1000,154,25.9,1011,17.8,0,1.6,58,66
2014,8,29,14,10,34,1100,153,26.2,1010.6,18.1,0,1.5,70,76
2014,8,29,15,13,41,1100,157,26.4,1010.5,17.7,0,1.2,74,86
2014,8,29,16,10,39,1200,166,26.3,1010.2,18.2,0,0.6,83,102
2014,8,29,17,8,40,1200,172,25.7,1010.3,18.4,0,1.5,88,95
2014,8,29,18,8,42,1100,181,24.8,1010.7,19,0,1.4,78,90
2014,8,29,19,6,37,1100,175,24.2,1011.1,19.1,0,1.1,80,89
2014,8,29,20,5,54,1400,132,23.6,1011.7,19.1,0,1.7,89,131
2014,8,29,21,5,63,1500,99,24.2,1011.7,18.6,0,1.3,112,141
2014,8,29,22,4,78,1400,67,23.6,1011.7,18.9,0,0.7,115,140
2014,8,29,23,4,54,1200,89,23.3,1011.8,19.7,0,0.5,106,106
2014,8,30,0,3,45,1100,97,22.7,1011.7,19.9,0,1.3,95,95
2014,8,30,1,3,45,1000,100,22.7,1011.9,20,0,1.5,84,84
2014,8,30,2,2,79,1100,53,22.3,1011.8,20.2,0,0.9,89,119
2014,8,30,3,2,114,1600,2,22.1,1011.5,20,0,1.2,139,236
2014,8,30,4,2,96,1700,2,21.9,1011.6,20,0,1.1,151,186
2014,8,30,5,2,81,1800,2,21.9,1011.6,20,0,1.2,130,146
2014,8,30,6,2,69,1800,2,21.9,1011.7,19.6,0,1.8,131,131
2014,8,30,7,3,70,1900,2,22.5,1011.8,19.9,0,0.9,131,151
2014,8,30,8,4,61,1900,12,22.9,1011.9,20.2,0,2,129,145
2014,8,30,9,5,61,1800,21,23.5,1011.6,20.2,0,2.3,130,155
2014,8,30,10,7,51,1700,39,24.1,1011.2,20.6,0,2.2,133,148
2014,8,30,11,10,51,2100,47,25.1,1010.5,21.2,0,1,153,165
2014,8,30,12,11,54,2700,49,25.5,1009.9,21.2,0,1.4,172,205
2014,8,30,13,13,51,3000,69,25.5,1009.3,20.7,0,1.9,173,200
2014,8,30,14,14,50,2800,83,25,1008.9,21.1,0,1.7,173,192
2014,8,30,15,9,57,2400,68,24.7,1009.1,21.8,0,1.3,144,144
2014,8,30,16,8,58,2300,59,24.6,1008.4,21.9,0,1.4,129,130
2014,8,30,17,5,44,2500,91,24.6,1008.3,21.1,0,1.7,138,138
2014,8,30,18,4,57,2400,73,23.5,1008.9,20.6,0,2.2,137,137
2014,8,30,19,3,62,1700,84,22.7,1009.3,20.4,0,2,120,120
2014,8,30,20,2,60,1500,74,22.2,1009.7,20.3,0,1.6,124,124
2014,8,30,21,2,54,1400,64,22.3,1009.5,20.2,0,1.1,127,127
2014,8,30,22,2,50,1300,53,20.9,1009.7,19.9,11.1,0.8,115,115
2014,8,30,23,2,37,1200,93,21.1,1009.5,20.3,1.7,0.3,103,103
2014,8,31,0,2,20,1200,113,20.9,1009,20.1,0.3,1.9,77,77
2014,8,31,1,2,31,1200,84,20.6,1008.6,19.9,0,1.2,82,82
2014,8,31,2,2,52,1200,49,20.6,1008.6,19.9,0.1,0,90,90
2014,8,31,3,2,57,1200,26,20.6,1008.3,19.9,0,1.4,96,96
2014,8,31,4,2,58,1200,29,20.6,1008.7,19.3,0,2.1,90,90
2014,8,31,5,2,28,1000,52,20.5,1009,19.3,0,1.3,70,70
2014,8,31,6,2,24,1000,67,20.5,1009.3,19.7,0,0.7,65,65
2014,8,31,7,2,23,1000,52,21,1009.1,19.8,0,0.8,66,66
2014,8,31,8,2,30,1100,43,21.8,1009.5,20.3,0,1.6,62,62
2014,8,31,9,2,47,1200,38,22.8,1009.5,20,0,1.6,68,68
2014,8,31,10,2,38,1200,57,24,1009.3,20.3,0,1.8,87,87
2014,8,31,11,3,19,1400,99,24.8,1009.1,19.6,0,1.8,68,68
2014,8,31,12,5,14,1200,124,25.8,1008.8,19.9,0,2.5,57,57
2014,8,31,13,3,11,1100,140,26.2,1008.2,20.1,0,1.5,59,59
2014,8,31,14,4,14,1200,155,25.6,1007.8,19.7,0,3.8,65,65
2014,8,31,15,6,21,1300,158,25.7,1007.7,19.8,0,2.8,72,77
2014,8,31,16,4,18,1200,148,25,1008,19.1,0,2.6,77,83
2014,8,31,17,3,21,1100,142,23.2,1007.9,19.8,0,2.3,66,66
2014,8,31,18,2,22,1100,133,22.3,1008.7,20.8,0.4,1.3,66,66
2014,8,31,19,2,34,1100,107,22,1009.4,20.8,0.6,1.3,60,80
2014,8,31,20,2,38,1100,90,21.7,1009.9,20.5,0,1.2,71,71
2014,8,31,21,2,25,1100,97,21.6,1010.1,20.6,0,1,67,67
2014,8,31,22,2,52,1300,46,21.2,1009.8,19.8,0,1.1,74,74
2014,8,31,23,2,69,1500,19,21,1009.7,20,0.1,0,80,80
2014,9,1,0,2,74,1600,9,20.7,1009.7,19.9,0,0.8,74,74
2014,9,1,1,2,71,1500,10,21.1,1009.8,20.1,0,0.7,70,70
2014,9,1,2,2,81,1400,3,21.3,1009.7,20.5,0,0,69,69
2014,9,1,3,2,81,1500,2,21.2,1009.6,20.4,0,1.4,67,67
2014,9,1,4,2,73,1500,2,21.2,1009.4,20.2,0,0,67,67
2014,9,1,5,2,74,1700,2,21,1009.7,20.3,0,1.3,75,75
2014,9,1,6,2,70,1700,2,21.3,1009.8,20.5,0,1.1,77,77
2014,9,1,7,2,65,1900,2,21.8,1009.8,20.6,0,1.5,74,85
2014,9,1,8,2,61,2000,2,22.6,1010.2,20.5,0,1.3,89,94
2014,9,1,9,4,63,2200,2,24,1010.1,20.7,0,2,98,114
2014,9,1,10,5,68,2300,6,24.5,1009.7,20.4,0,1.9,115,144
2014,9,1,11,8,63,2600,45,25,1009,20,0,1.9,133,133
2014,9,1,12,9,45,2500,85,22.6,1008.3,20.9,6.7,1.7,135,135
2014,9,1,13,6,46,2300,92,23.4,1007.5,21.5,1.2,0.5,138,138
2014,9,1,14,2,33,2400,103,24.5,1007.2,21.8,0.1,1.2,126,126
2014,9,1,15,2,48,2400,76,24.8,1006.8,21.9,0,2.2,131,131
2014,9,1,16,3,22,1300,117,24,1006.8,21.3,0,1.6,99,99
2014,9,1,17,2,38,1700,103,23.5,1006.6,21.8,0.1,1,103,106
2014,9,1,18,2,58,2100,79,23,1006.8,22,3.7,1,126,126
2014,9,1,19,2,96,2200,40,22.4,1006.9,21.4,0,1.1,120,120
2014,9,1,20,2,98,2100,19,20.4,1007.8,19.1,9.8,4.9,113,113
2014,9,1,21,2,85.6,2200,29.1,19.8,1007.6,19,11.2,2.3,100.9,100.9
2014,9,1,22,2,22,1000,107,20,1006.8,19.3,0,1.5,32,32
2014,9,1,23,2,23,900,97,20,1006.9,19.3,0,1,19,19
2014,9,2,0,2,26,1000,84,20.1,1006.6,19.4,3.2,0.7,25,25
2014,9,2,1,2,29,1000,75,20.2,1006.3,19.7,3,1.2,31,31
2014,9,2,2,2,31,1000,68,19.8,1006.1,19.3,17.2,1.6,39,39
2014,9,2,3,2,32,1000,59,19.4,1005.7,18.9,3.1,1.8,39,39
2014,9,2,4,2,18,900,74,19.3,1005.4,18.6,2,1.9,32,32
2014,9,2,5,2,10,900,90,19.4,1005.6,18.9,0.8,1.2,17,17
2014,9,2,6,2,10,900,87,19.4,1006,18.9,0.9,0.9,17,17
2014,9,2,7,2,NA,900,87,19.5,1005.9,19,1.5,1.2,20,20
2014,9,2,8,2,30,1000,71,19.7,1006.3,19.2,0.1,1.5,23,23
2014,9,2,9,2,38,1100,64,20.2,1006.6,19.4,0,1,23,23
2014,9,2,10,2,45,1100,60,20.2,1006.2,19.5,0.6,1.7,22,24
2014,9,2,11,2,49,1200,50,20.3,1006.1,19.1,2.2,1.4,29,29
2014,9,2,12,2,30,1100,66,21.2,1005.9,20,4.5,1.2,28,28
2014,9,2,13,2,20,1000,84,20.1,1005.6,19.3,0.6,1.9,33,33
2014,9,2,14,2,16,1000,84,20.6,1005.7,19.4,0.1,2.2,18,18
2014,9,2,15,2,30,1000,76,20.1,1006.2,18.8,0,1.5,25,25
2014,9,2,16,2,33,1100,73,20.2,1006.7,18.3,0,1.8,26,26
2014,9,2,17,2,32,1300,67,19.8,1006.9,17.8,0.3,1.3,21,21
2014,9,2,18,2,25,800,78,20,1007.1,17.8,0.1,0.6,10,10
2014,9,2,19,2,32,800,66,20.5,1007.7,17.3,0,1.8,4,5
2014,9,2,20,2,46,900,44,19.9,1007.7,17.1,0,0.5,14,14
2014,9,2,21,2,33,700,55,19,1007.9,17,0,1.3,12,12
2014,9,2,22,2,37,700,46,19.2,1007.9,16.8,0,0.9,7,7
2014,9,2,23,2,40,700,39,17.9,1007.8,16.8,0,0.9,13,13
2014,9,3,0,2,33,600,43,17.3,1007.4,16.2,0,0.5,10,10
2014,9,3,1,2,40,600,31,16.3,1007,15.7,0,0.8,9,9
2014,9,3,2,2,68,700,2,16.6,1006.8,16.3,0,1.4,11,11
2014,9,3,3,2,65,700,3,15.7,1006.5,14.9,0,0.7,12,12
2014,9,3,4,2,61,600,3,16.8,1006.8,15,0,1.7,10,10
2014,9,3,5,2,47,600,16,16.1,1007.2,14.8,0,1.2,9,9
2014,9,3,6,2,47,500,14,18.6,1007.6,15.3,0,0.7,12,12
2014,9,3,7,2,47,500,12,20.4,1008,15.2,0,1.2,15,15
2014,9,3,8,2,42,600,20,22.2,1008.1,14.3,0,1.6,10,18
2014,9,3,9,6,43,700,22,24.4,1007.9,14.5,0,1.3,16,26
2014,9,3,10,16,42,800,35,26.4,1007.3,10.9,0,2.3,15,30
2014,9,3,11,20,32,700,55,27.3,1006.2,9.2,0,0.5,11,11
2014,9,3,12,16,21,500,79,28.5,1005.3,8.7,0,2.2,7,7
2014,9,3,13,14,25,500,89,29.5,1004.1,9.1,0,2.4,13,22
2014,9,3,14,9,19,400,106,30.5,1003.2,11.5,0,2.1,3,10
2014,9,3,15,6,22,400,124,30,1002.7,10,0,4.2,3,13
2014,9,3,16,5,28,500,141,29.2,1002.6,12.2,0,2.8,17,45
2014,9,3,17,5,29,500,163,27.9,1002.4,12.3,0,4.6,15,46
2014,9,3,18,4,34,500,127,26.5,1002.4,12.2,0,3.5,9,39
2014,9,3,19,3,40,500,99,25.1,1002.6,12.7,0,2.7,13,30
2014,9,3,20,3,53,600,75,24.4,1002.7,13.3,0,2.2,10,45
2014,9,3,21,4,57,600,66,23.5,1002.5,13.9,0,2.2,20,58
2014,9,3,22,3,79,700,38,21.9,1002.4,14.5,0,1.3,20,60
2014,9,3,23,3,79,700,29,19,1002.1,15.9,0,0,22,64
2014,9,4,0,2,90,800,9,17.6,1002,15.9,0,0.3,23,58
2014,9,4,1,2,94,900,2,16.8,1001.8,15.8,0,0.5,28,68
