Date,Time,Temperature,DewPoint,Humidity,Wind,WinSpeed,WindGust,Pressure,Precip.,Condition
2019/1/29,4:53 PM,26,13,58,SSE,13,0,24.52,0,Fair
2019/1/29,5:53 PM,23,11,60,SE,9,0,24.51,0,Fair
2019/1/29,6:53 PM,19,10,68,ESE,8,0,24.52,0,Fair
2019/1/29,7:53 PM,15,8,74,SE,9,0,24.53,0,Fair
2019/1/29,8:53 PM,13,7,77,ESE,7,0,24.56,0,Fair
2019/1/29,9:53 PM,13,5,71,S,10,0,24.56,0,Fair
2019/1/29,10:53 PM,18,8,65,WSW,12,0,24.56,0,Fair
2019/1/29,11:53 PM,17,9,71,WSW,12,0,24.55,0,Fair
2019/1/30,2:53 AM,12,6,77,ESE,5,0,24.5,0,Fair
2019/1/30,3:53 AM,14,6,71,WSW,10,0,24.47,0,Partly Cloudy
2019/1/30,4:53 AM,12,8,84,WSW,13,0,24.45,0,Fair
2019/1/30,5:53 AM,10,8,92,W,10,0,24.44,0,Fair
2019/1/30,6:53 AM,10,8,92,W,13,0,24.43,0,Fair
2019/1/30,7:53 AM,11,7,84,VAR,6,21,24.43,0,Fair
2019/1/30,8:53 AM,21,4,48,SSW,13,0,24.42,0,Fair
2019/1/30,9:53 AM,31,5,33,SSW,15,0,24.43,0,Partly Cloudy
2019/1/30,10:53 AM,36,8,31,SW,13,0,24.43,0,Partly Cloudy
2019/1/30,11:53 AM,40,12,32,SSW,5,0,24.43,0,Partly Cloudy
2019/1/31,1:53 AM,30,12,47,SW,8,0,24.4,0,Fair
2019/1/28,5:53 PM,23,14,68,SSW,9,0,24.69,0,Fair
2019/1/28,6:53 PM,17,11,77,S,7,0,24.7,0,Fair
2019/1/28,7:53 PM,10,5,80,SSE,14,0,24.69,0,Fair
2019/1/28,8:53 PM,9,5,84,S,14,0,24.69,0,Fair
2019/1/28,9:53 PM,7,3,84,SSE,12,0,24.67,0,Fair
2019/1/28,10:53 PM,9,4,80,S,8,0,24.66,0,Fair
2019/1/28,11:53 PM,7,3,84,S,12,0,24.64,0,Fair
2019/1/28,12:53 AM,8,4,83,S,14,0,24.61,0,Fair
2019/1/29,12:53 AM,16,9,74,S,10,0,24.53,0,Fair
2019/1/30,12:53 PM,45,13,27,WSW,5,0,24.43,0,Partly Cloudy
2019/1/30,1:53 PM,45,8,22,WNW,7,0,24.41,0,Partly Cloudy
2019/1/30,2:53 PM,48,10,22,WNW,12,16,24.39,0,Partly Cloudy
2019/1/30,3:53 PM,47,10,22,NW,12,0,24.38,0,Mostly Cloudy
2019/1/30,4:53 PM,38,25,60,NE,8,0,24.39,0,Cloudy
2019/1/30,5:53 PM,34,26,73,ESE,7,0,24.39,0,Mostly Cloudy
2019/1/30,6:53 PM,32,25,75,E,7,0,24.39,0,Cloudy
2019/1/30,7:53 PM,32,24,73,NE,8,0,24.4,0,Mostly Cloudy
2019/1/30,8:53 PM,38,15,39,WSW,7,0,24.39,0,Mostly Cloudy
2019/1/30,9:53 PM,35,18,50,S,10,0,24.38,0,Mostly Cloudy
2019/1/31,2:53 AM,33,8,35,SW,6,0,24.42,0,Fair
2019/1/31,3:53 AM,32,8,37,WSW,5,0,24.43,0,Fair
2019/1/31,4:53 AM,29,9,43,SW,7,0,24.43,0,Fair
2019/1/31,5:53 AM,27,9,47,SW,7,0,24.43,0,Fair
2019/1/31,6:53 AM,29,8,41,SSW,8,0,24.44,0,Fair
2019/1/31,7:53 AM,22,12,66,SSW,8,0,24.46,0,Fair
2019/1/31,8:53 AM,25,13,60,S,9,0,24.47,0,Fair
2019/1/31,9:53 AM,31,16,54,SSE,8,0,24.48,0,Fair
2019/1/31,10:53 AM,39,18,43,SSE,7,0,24.48,0,Fair
2019/1/31,11:53 AM,43,17,35,SSE,14,0,24.48,0,Fair
2019/1/31,12:53 PM,45,18,34,SSE,17,0,24.47,0,Partly Cloudy
2019/2/1,1:53 AM,29,18,64,SSW,8,0,24.52,0,Fair
2019/1/30,10:53 PM,36,18,48,S,14,0,24.38,0,Cloudy
2019/1/30,11:53 PM,34,16,48,SSW,8,0,24.39,0,Mostly Cloudy
2019/1/30,12:53 AM,30,16,56,WSW,8,0,24.4,0,Mostly Cloudy
2019/1/31,1:53 PM,46,18,33,SSE,16,0,24.46,0,Fair
2019/1/31,2:53 PM,47,22,37,SE,13,0,24.46,0,Fair
2019/1/31,3:53 PM,47,25,42,SE,16,0,24.47,0,Fair
2019/1/31,4:53 PM,45,26,48,ESE,12,0,24.48,0,Partly Cloudy
2019/1/31,5:53 PM,39,27,62,ESE,9,0,24.49,0,Fair
2019/1/31,6:53 PM,33,27,78,SSE,8,0,24.5,0,Fair
2019/1/31,7:53 PM,35,22,59,SW,3,0,24.52,0,Fair
2019/1/31,8:53 PM,37,24,59,WSW,9,0,24.52,0,Fair
2019/2/1,2:53 AM,30,16,56,SSW,9,0,24.52,0,Fair
2019/2/1,3:53 AM,31,16,54,SW,8,0,24.53,0,Fair
2019/2/1,4:53 AM,28,16,61,WSW,9,0,24.52,0,Fair
2019/2/1,5:53 AM,29,16,58,WSW,14,0,24.52,0,Fair
2019/2/1,6:53 AM,30,15,54,WSW,10,0,24.53,0,Fair
2019/2/1,7:53 AM,30,15,54,WSW,9,0,24.54,0,Fair
2019/2/1,8:53 AM,33,15,48,SSW,13,0,24.55,0,Fair
2019/2/1,9:53 AM,39,16,39,SW,10,0,24.56,0,Fair
2019/2/1,10:53 AM,44,18,35,SW,12,0,24.56,0,Fair
2019/2/1,11:53 AM,48,18,30,SW,8,0,24.56,0,Fair
2019/2/1,12:53 PM,52,18,26,SSE,5,0,24.55,0,Fair
2019/2/2,1:53 AM,35,19,52,SW,13,0,24.48,0,Fair
2019/1/31,9:53 PM,35,22,59,SW,12,0,24.52,0,Fair
2019/1/31,10:53 PM,35,20,54,SSW,15,0,24.52,0,Fair
2019/1/31,11:53 PM,33,20,59,SW,7,0,24.52,0,Fair
2019/1/31,12:53 AM,31,18,59,S,7,0,24.52,0,Fair
2019/2/1,1:53 PM,54,17,23,S,7,0,24.52,0,Fair
2019/2/1,2:53 PM,54,16,22,SSE,12,0,24.52,0,Fair
2019/2/1,3:53 PM,53,18,25,SSE,13,0,24.51,0,Fair
2019/2/1,4:53 PM,50,24,36,SE,9,0,24.5,0,Fair
2019/2/1,5:53 PM,43,27,53,SSE,9,0,24.5,0,Fair
2019/2/1,6:53 PM,38,27,65,SSE,8,0,24.51,0,Fair
2019/2/1,7:53 PM,35,25,67,SSE,12,0,24.51,0,Fair
2019/2/1,8:53 PM,32,24,73,SW,8,0,24.51,0,Fair
2019/2/1,9:53 PM,38,21,51,SW,12,0,24.5,0,Fair
2019/2/1,10:53 PM,37,21,52,SW,13,0,24.5,0,Fair
2019/2/1,11:53 PM,35,21,57,SW,12,0,24.5,0,Fair
2019/2/2,2:53 AM,36,18,48,SSW,16,0,24.47,0,Fair
2019/2/2,3:53 AM,36,17,46,SW,12,0,24.47,0,Fair
2019/2/2,4:53 AM,36,16,44,SW,13,0,24.45,0,Fair
2019/2/2,5:53 AM,34,16,48,SW,13,0,24.44,0,Fair
2019/2/2,6:53 AM,34,15,46,SW,15,0,24.43,0,Fair
2019/2/2,7:53 AM,35,13,40,SSW,14,0,24.42,0,Fair
2019/2/2,8:53 AM,37,13,37,SW,14,0,24.43,0,Fair
2019/2/2,9:53 AM,44,13,28,SW,9,0,24.43,0,Fair
2019/2/2,10:53 AM,48,16,28,SSW,8,0,24.41,0,Fair
2019/2/2,11:53 AM,54,15,22,S,6,0,24.42,0,Fair
2019/2/2,12:53 PM,56,12,18,CALM,0,0,24.39,0,Fair
2019/2/1,12:53 AM,34,20,56,SW,12,0,24.49,0,Fair
2019/2/2,1:53 PM,58,14,18,CALM,0,0,24.36,0,Fair
2019/2/2,2:53 PM,59,12,16,VAR,3,0,24.34,0,Partly Cloudy
2019/2/2,3:53 PM,57,18,22,SSE,6,0,24.34,0,Mostly Cloudy
2019/2/2,4:53 PM,57,18,22,NE,5,0,24.34,0,Mostly Cloudy
2019/2/2,5:53 PM,50,23,35,E,6,0,24.34,0,Mostly Cloudy
2019/2/2,6:53 PM,39,29,67,SSE,12,0,24.33,0,Cloudy
2019/2/2,7:53 PM,39,28,65,SSE,13,0,24.32,0,Mostly Cloudy
2019/2/2,8:53 PM,38,28,68,S,9,0,24.31,0,Mostly Cloudy
2019/2/2,9:53 PM,42,25,51,WSW,10,0,24.3,0,Mostly Cloudy
2019/2/2,10:53 PM,42,23,47,SW,9,0,24.3,0,Mostly Cloudy
2019/2/4,1:53 AM,38,21,51,WSW,9,0,24.29,0,Fair
2019/2/2,11:53 PM,42,24,49,SSW,14,0,24.29,0,Mostly Cloudy
2019/2/2,12:53 AM,43,22,43,SW,14,0,24.29,0,Mostly Cloudy
2019/2/4,2:53 AM,38,19,47,W,12,0,24.29,0,Fair
2019/2/4,3:53 AM,33,20,59,WSW,7,0,24.3,0,Fair
2019/2/4,4:53 AM,36,18,48,W,8,0,24.31,0,Fair
2019/2/4,5:53 AM,37,17,44,WSW,7,0,24.32,0,Fair
2019/2/4,6:53 AM,38,18,44,W,9,0,24.33,0,Fair
2019/2/4,7:53 AM,36,18,48,S,6,0,24.34,0,Mostly Cloudy
2019/2/4,8:53 AM,33,23,66,SSE,9,0,24.34,0,Mostly Cloudy
2019/2/4,9:53 AM,44,23,43,SSW,13,0,24.34,0,Mostly Cloudy
2019/2/4,10:53 AM,49,21,33,S,15,0,24.33,0,Mostly Cloudy
2019/2/4,11:53 AM,48,24,39,SSE,16,0,24.31,0,Mostly Cloudy
2019/2/4,12:53 PM,55,24,30,SSE,17,28,24.29,0,Mostly Cloudy
2019/2/5,1:53 AM,21,18,88,CALM,0,0,24.29,0,Partly Cloudy
2019/2/4,1:53 PM,56,26,32,SSE,25,36,24.25,0,Mostly Cloudy / Windy
2019/2/4,2:53 PM,55,27,34,SSE,28,37,24.21,0,Mostly Cloudy / Windy
2019/2/4,3:53 PM,54,27,35,S,21,35,24.21,0,Mostly Cloudy / Windy
2019/2/4,4:12 PM,52,26,37,WSW,16,30,24.22,0,Mostly Cloudy
2019/2/4,4:18 PM,48,29,48,WNW,13,29,24.23,0,Mostly Cloudy
2019/2/4,4:53 PM,44,28,53,WNW,15,0,24.24,0,Mostly Cloudy
2019/2/4,5:53 PM,41,26,55,WNW,15,0,24.25,0,Mostly Cloudy
2019/2/4,6:53 PM,36,24,62,WNW,8,0,24.26,0,Cloudy
2019/2/4,7:53 PM,33,23,66,WNW,10,0,24.28,0,Partly Cloudy
2019/2/4,8:53 PM,30,22,72,WNW,13,0,24.28,0,Fair
2019/2/5,2:53 AM,20,18,92,NNW,6,0,24.29,0,Partly Cloudy
2019/2/5,3:16 AM,20,18,92,N,5,0,24.27,0,Fog
2019/2/5,3:44 AM,19,18,96,NNE,5,0,24.28,0,Fog
2019/2/5,3:51 AM,19,18,93,NNE,5,0,24.28,0,Fog
2019/2/5,3:53 AM,19,18,96,N,6,0,24.28,0,Fog
2019/2/5,4:01 AM,19,17,92,N,5,0,24.27,0,Fog
2019/2/5,4:18 AM,19,18,96,NNE,5,0,24.27,0,Fog
2019/2/5,4:40 AM,19,19,100,N,8,0,24.25,0,Fog
2019/2/5,4:53 AM,19,18,96,NNE,3,0,24.26,0,Cloudy
2019/2/5,5:53 AM,18,17,96,N,5,0,24.26,0,Mostly Cloudy
2019/2/6,1:53 AM,20,18,92,ESE,5,0,24.2,0,Fair
2019/2/4,9:53 PM,27,22,81,NNW,7,0,24.29,0,Fair
2019/2/4,10:53 PM,26,22,84,NW,7,0,24.29,0,Fair
2019/2/4,11:53 PM,24,21,88,NW,8,0,24.3,0,Fair
2019/2/4,12:53 AM,22,20,92,CALM,0,0,24.29,0,Fair
2019/2/5,6:04 AM,19,17,92,CALM,0,0,24.26,0,Fog
2019/2/5,6:10 AM,19,17,92,CALM,0,0,24.26,0,Fog
2019/2/5,6:39 AM,19,17,92,CALM,0,0,24.27,0,Fog
2019/2/5,6:53 AM,18,17,96,CALM,0,0,24.27,0,Fog
2019/2/5,7:01 AM,18,17,96,CALM,0,0,24.27,0,Fog
2019/2/5,7:53 AM,19,17,92,ENE,3,0,24.27,0,Light Snow
2019/2/5,8:16 AM,19,17,92,CALM,0,0,24.26,0,Fog
2019/2/5,8:53 AM,19,18,96,CALM,0,0,24.27,0,Fog
2019/2/5,9:26 AM,20,18,92,SE,3,0,24.27,0,Fog
2019/2/5,9:53 AM,21,20,96,NE,3,0,24.27,0,Fog
2019/2/5,10:20 AM,22,20,92,ENE,3,0,24.28,0,Fog
2019/2/6,2:53 AM,21,19,92,NE,8,0,24.2,0,Fair
2019/2/6,3:53 AM,17,15,92,ENE,7,0,24.19,0,Patches of Fog
2019/2/6,4:07 AM,16,14,92,NNE,12,0,24.2,0,Fog
2019/2/6,4:34 AM,15,15,100,NE,10,0,24.19,0,Fog
2019/2/6,4:53 AM,16,15,96,NNE,10,0,24.2,0,Fog
2019/2/6,5:53 AM,16,15,96,NNE,7,0,24.19,0,Fog
2019/2/6,6:53 AM,18,16,92,NNE,8,0,24.2,0,Fog
2019/2/6,7:16 AM,18,16,92,N,12,0,24.2,0,Fog
2019/2/6,7:26 AM,17,16,96,N,10,0,24.2,0,Fog
2019/2/6,7:53 AM,18,16,92,NNE,7,0,24.22,0,Fog
2019/2/6,8:01 AM,18,16,92,NNE,10,0,24.22,0,Fog
2019/2/7,1:53 AM,0,-4,83,NNE,7,0,24.47,0,Light Snow
2019/2/5,10:27 AM,22,20,92,NE,5,0,24.28,0,Fog
2019/2/5,10:53 AM,22,21,96,NE,5,0,24.27,0,Fog
2019/2/5,11:43 AM,25,23,92,CALM,0,0,24.26,0,Fog
2019/2/5,11:53 AM,26,24,92,NNE,3,0,24.27,0,Light Snow
2019/2/5,12:30 PM,28,25,88,ENE,6,0,24.25,0,Partly Cloudy
2019/2/5,12:53 PM,29,25,85,E,7,0,24.24,0,Partly Cloudy
2019/2/5,1:53 PM,38,27,65,E,7,0,24.21,0,Fair
2019/2/5,2:53 PM,44,28,53,ENE,5,0,24.2,0,Fair
2019/2/5,3:53 PM,47,28,48,ENE,12,0,24.19,0,Fair
2019/2/5,4:53 PM,49,26,41,E,13,0,24.19,0,Fair
2019/2/6,8:16 AM,18,16,92,N,9,0,24.21,0,Fog
2019/2/6,8:53 AM,17,16,96,N,8,0,24.24,0,Light Snow
2019/2/6,9:44 AM,18,16,92,N,9,0,24.25,0,Light Snow
2019/2/6,9:53 AM,18,16,92,NNW,10,0,24.25,0,Light Snow
2019/2/6,10:53 AM,18,16,92,NNE,12,0,24.25,0,Light Snow
2019/2/6,11:28 AM,18,16,92,NE,14,0,24.26,0,Light Snow
2019/2/6,11:33 AM,18,16,92,NE,14,0,24.26,0,Light Snow
2019/2/6,11:53 AM,17,15,92,NNE,14,0,24.26,0,Light Snow
2019/2/6,12:53 PM,17,15,92,N,10,0,24.29,0,Light Snow
2019/2/6,1:39 PM,16,13,88,NE,13,0,24.28,0,Light Snow
2019/2/6,1:53 PM,16,13,88,NE,13,0,24.29,0,Light Snow
2019/2/7,2:53 AM,0,-4,83,NE,6,0,24.48,0,Light Snow
2019/2/7,3:53 AM,0,-4,83,N,7,0,24.5,0,Light Snow
2019/2/7,4:53 AM,-3,-7,82,CALM,0,0,24.5,0,Mostly Cloudy
2019/2/7,5:53 AM,-4,-8,83,NNE,5,0,24.52,0,Partly Cloudy
2019/2/7,6:53 AM,-3,-7,82,S,5,0,24.52,0,Fair
2019/2/7,7:53 AM,-5,-9,83,S,5,0,24.53,0,Fair
2019/2/7,8:53 AM,-10,-14,82,CALM,0,0,24.55,0,Partly Cloudy
2019/2/7,9:53 AM,-5,-9,83,ESE,7,0,24.56,0,Partly Cloudy
2019/2/7,10:53 AM,2,-3,80,E,7,0,24.57,0,Partly Cloudy
2019/2/7,11:53 AM,3,-1,84,E,8,0,24.57,0,Partly Cloudy
2019/2/8,1:53 AM,2,-3,80,WNW,3,0,24.68,0,Partly Cloudy
2019/2/5,5:53 PM,43,30,60,E,8,0,24.19,0,Fair
2019/2/5,6:53 PM,37,28,70,E,8,0,24.2,0,Partly Cloudy
2019/2/5,7:53 PM,31,27,85,NNW,9,0,24.21,0,Fair
2019/2/5,8:53 PM,29,25,85,WNW,5,0,24.22,0,Fair
2019/2/5,9:53 PM,24,22,91,E,5,0,24.22,0,Fair
2019/2/5,10:53 PM,28,24,85,W,8,0,24.21,0,Fair
2019/2/5,11:53 PM,24,21,88,NE,6,0,24.21,0,Fair
2019/2/5,12:53 AM,22,20,92,NE,6,0,24.21,0,Fair
2019/2/6,2:01 PM,16,14,92,NE,12,0,24.28,0,Snow
2019/2/6,2:34 PM,16,13,88,NE,12,0,24.27,0,Snow
2019/2/6,2:41 PM,16,13,88,NNE,14,0,24.28,0.1,Snow
2019/2/6,2:53 PM,15,12,88,NE,13,0,24.29,0.1,Snow
2019/2/6,2:56 PM,15,11,84,NE,16,0,24.27,0,Light Snow
2019/2/6,3:16 PM,15,11,84,ENE,16,0,24.27,0,Light Snow
2019/2/6,3:24 PM,15,12,88,ENE,13,0,24.28,0,Light Snow
2019/2/6,3:32 PM,14,11,88,E,8,0,24.29,0,Light Snow
2019/2/6,3:53 PM,14,10,84,ENE,13,0,24.3,0,Light Snow
2019/2/6,4:25 PM,14,10,84,ENE,13,0,24.3,0,Light Snow
2019/2/6,4:39 PM,13,10,88,NE,13,0,24.3,0,Light Snow
2019/2/7,12:53 PM,7,3,84,E,12,0,24.56,0,Partly Cloudy
2019/2/7,1:53 PM,11,5,77,ESE,10,0,24.56,0,Mostly Cloudy
2019/2/7,2:53 PM,14,5,67,E,6,0,24.56,0,Mostly Cloudy
2019/2/7,3:53 PM,13,7,77,E,7,0,24.58,0,Mostly Cloudy
2019/2/7,4:53 PM,11,6,81,ENE,10,0,24.61,0,Mostly Cloudy
2019/2/7,5:53 PM,6,1,80,ENE,12,0,24.62,0,Fair
2019/2/7,6:53 PM,2,-1,88,E,9,0,24.64,0,Fair
2019/2/7,7:53 PM,3,-1,84,SSE,15,0,24.65,0,Partly Cloudy
2019/2/7,8:53 PM,4,0,84,S,14,0,24.66,0,Fair
2019/2/7,9:53 PM,2,-4,76,S,14,0,24.67,0,Partly Cloudy
2019/2/8,2:53 AM,-3,-6,87,W,3,0,24.68,0,Partly Cloudy
2019/2/8,3:53 AM,1,-3,83,WSW,3,0,24.68,0,Partly Cloudy
2019/2/8,4:53 AM,2,-2,83,CALM,0,0,24.68,0,Partly Cloudy
2019/2/8,5:53 AM,-3,-6,87,CALM,0,0,24.68,0,Partly Cloudy
2019/2/8,6:53 AM,0,-4,83,WSW,5,0,24.67,0,Partly Cloudy
2019/2/8,7:53 AM,-3,-7,82,CALM,0,0,24.68,0,Partly Cloudy
2019/2/8,8:53 AM,0,-7,72,SSE,9,0,24.68,0,Mostly Cloudy
2019/2/8,9:53 AM,10,1,67,S,3,0,24.69,0,Mostly Cloudy
2019/2/8,10:53 AM,21,6,53,S,7,0,24.67,0,Cloudy
2019/2/8,11:53 AM,25,13,60,E,3,0,24.66,0,Cloudy
2019/2/8,12:53 PM,22,13,68,NNE,7,0,24.64,0,Cloudy
2019/2/9,1:53 AM,25,8,49,SSW,16,0,24.52,0,Partly Cloudy
2019/2/6,4:53 PM,13,9,84,ENE,13,0,24.31,0,Light Snow
2019/2/6,5:07 PM,13,9,84,ENE,14,0,24.3,0,Light Snow
2019/2/6,5:21 PM,12,9,88,ENE,13,0,24.31,0,Light Snow
2019/2/6,5:41 PM,11,8,88,ENE,15,0,24.32,0,Light Snow
2019/2/6,5:43 PM,11,7,84,ENE,16,0,24.32,0,Light Snow
2019/2/6,5:53 PM,9,6,88,NE,16,0,24.33,0,Light Snow
2019/2/6,6:26 PM,8,5,87,NE,16,0,24.34,0,Light Snow
2019/2/6,6:35 PM,8,5,87,NE,16,0,24.34,0,Light Snow
2019/2/7,10:53 PM,1,-5,75,S,13,0,24.67,0,Partly Cloudy
2019/2/7,11:53 PM,11,2,67,SSW,10,0,24.67,0,Partly Cloudy
2019/2/7,12:53 AM,6,-1,73,CALM,0,0,24.67,0,Partly Cloudy
2019/2/8,1:53 PM,21,13,71,NNE,8,0,24.61,0,Mostly Cloudy
2019/2/8,2:53 PM,19,13,77,NNE,9,0,24.58,0,Haze
2019/2/8,3:53 PM,22,14,72,NNE,7,0,24.56,0,Mostly Cloudy
2019/2/8,4:53 PM,19,11,71,N,8,0,24.56,0,Mostly Cloudy
2019/2/8,5:53 PM,16,8,71,N,6,0,24.56,0,Fair
2019/2/8,6:53 PM,14,6,71,CALM,0,0,24.55,0,Mostly Cloudy
2019/2/8,7:53 PM,12,5,73,SW,7,0,24.56,0,Partly Cloudy
2019/2/8,8:53 PM,12,5,73,SW,6,0,24.56,0,Fair
2019/2/9,2:53 AM,17,7,65,W,6,0,24.53,0,Mostly Cloudy
2019/2/9,3:53 AM,13,6,74,W,5,0,24.53,0,Partly Cloudy
2019/2/9,4:53 AM,16,7,68,CALM,0,0,24.54,0,Partly Cloudy
2019/2/9,5:53 AM,20,4,50,SSW,14,0,24.53,0,Partly Cloudy
2019/2/9,6:53 AM,25,9,51,SSW,17,0,24.53,0,Partly Cloudy
2019/2/9,7:53 AM,26,9,49,S,16,0,24.53,0,Partly Cloudy
2019/2/9,8:53 AM,28,9,45,SSW,10,0,24.53,0,Mostly Cloudy
2019/2/10,1:53 AM,20,19,96,NNE,6,0,24.44,0,Light Snow
2019/2/6,6:53 PM,7,4,87,NE,15,0,24.35,0,Light Snow
2019/2/6,7:26 PM,7,4,87,ENE,17,0,24.37,0,Light Snow
2019/2/6,7:53 PM,5,2,87,NE,14,0,24.38,0,Light Snow
2019/2/6,8:53 PM,4,1,88,NE,15,0,24.41,0,Light Snow
2019/2/6,9:01 PM,4,1,88,ENE,13,0,24.41,0,Light Snow
2019/2/6,9:27 PM,4,1,88,NE,12,0,24.42,0,Light Snow
2019/2/6,9:33 PM,4,1,88,NE,12,0,24.42,0,Light Snow
2019/2/6,9:53 PM,4,0,84,NE,10,0,24.43,0,Light Snow
2019/2/6,10:45 PM,3,-1,84,NE,12,0,24.43,0,Light Snow
2019/2/6,10:53 PM,3,0,87,NE,10,0,24.44,0,Light Snow
2019/2/8,9:53 PM,13,7,77,WSW,5,0,24.55,0,Partly Cloudy
2019/2/8,10:53 PM,15,6,68,WSW,6,0,24.54,0,Fair
2019/2/8,11:53 PM,14,6,71,WSW,7,0,24.53,0,Partly Cloudy
2019/2/8,12:53 AM,16,6,65,WSW,9,0,24.52,0,Fair
2019/2/9,9:53 AM,33,13,43,SSW,16,0,24.53,0,Mostly Cloudy
2019/2/9,10:53 AM,37,15,41,S,20,0,24.53,0,Mostly Cloudy
2019/2/9,11:53 AM,39,16,39,SSW,12,0,24.52,0,Mostly Cloudy
2019/2/9,12:53 PM,41,22,47,SSE,13,0,24.48,0,Cloudy
2019/2/9,1:53 PM,45,19,36,SSE,10,0,24.45,0,Mostly Cloudy
2019/2/9,2:53 PM,32,25,75,NNE,16,0,24.43,0,Mostly Cloudy
2019/2/9,3:53 PM,26,21,81,N,10,0,24.43,0,Haze
2019/2/9,4:53 PM,24,20,84,N,7,0,24.43,0,Cloudy
2019/2/9,5:53 PM,24,20,84,NNW,9,0,24.44,0,Cloudy
2019/2/9,6:53 PM,24,20,84,NW,9,0,24.45,0,Cloudy
2019/2/10,2:15 AM,20,18,92,N,8,0,24.45,0,Light Snow
2019/2/10,2:26 AM,19,18,96,N,8,0,24.46,0,Light Snow
2019/2/10,2:53 AM,19,18,96,ENE,5,0,24.46,0,Light Snow
2019/2/10,3:17 AM,19,18,96,NNE,5,0,24.46,0,Light Snow
2019/2/10,3:53 AM,19,18,96,NNE,6,0,24.46,0,Light Snow
2019/2/10,4:04 AM,18,17,96,NNE,6,0,24.46,0,Light Snow
2019/2/10,4:17 AM,18,17,96,ENE,5,0,24.46,0,Light Snow
2019/2/10,4:49 AM,19,18,93,ENE,5,0,24.45,0,Light Snow
2019/2/10,4:53 AM,19,17,92,ENE,5,0,24.45,0,Light Snow
2019/2/10,5:53 AM,20,18,92,ESE,3,0,24.45,0,Fog
2019/2/11,1:53 AM,18,16,92,WSW,7,0,24.25,0,Fair
2019/2/6,11:14 PM,3,0,87,NNE,12,0,24.44,0,Light Snow
2019/2/6,11:41 PM,3,-1,84,NE,9,0,24.44,0,Light Snow
2019/2/6,11:47 PM,1,0,92,NE,8,0,24.45,0,Light Snow
2019/2/6,11:53 PM,2,-1,88,NE,8,0,24.45,0,Light Snow
2019/2/6,12:08 AM,1,-3,83,NE,8,0,24.45,0,Light Snow
2019/2/6,12:33 AM,-2,-5,87,NNE,8,0,24.45,0,Light Snow
2019/2/6,12:53 AM,-2,-6,83,NNE,7,0,24.46,0,Light Snow
2019/2/9,7:53 PM,23,19,85,WNW,9,0,24.47,0,Mostly Cloudy
2019/2/9,8:21 PM,22,19,89,N,7,0,24.46,0,Mostly Cloudy
2019/2/9,8:41 PM,23,20,88,N,8,0,24.46,0,Mostly Cloudy
2019/2/9,8:53 PM,23,21,92,N,8,0,24.46,0,Cloudy
2019/2/9,9:38 PM,22,20,92,N,8,0,24.45,0,Fog
2019/2/9,9:48 PM,21,19,93,N,7,0,24.45,0,Fog
2019/2/9,9:53 PM,21,20,96,N,8,0,24.45,0,Light Snow
2019/2/9,10:53 PM,20,19,96,N,9,0,24.45,0,Cloudy
2019/2/9,11:53 PM,20,19,96,N,3,0,24.45,0,Cloudy
2019/2/10,6:53 AM,20,19,96,SSW,3,0,24.46,0,Fog
2019/2/10,7:17 AM,21,18,88,E,3,0,24.45,0,Light Snow
2019/2/10,7:31 AM,20,18,92,E,5,0,24.46,0,Light Snow
2019/2/10,7:53 AM,20,18,92,ENE,6,0,24.46,0,Fog
2019/2/10,8:38 AM,21,19,92,CALM,0,0,24.47,0,Fog
2019/2/10,8:53 AM,21,18,88,CALM,0,0,24.48,0,Fog
2019/2/10,9:53 AM,22,20,92,SE,6,0,24.47,0,Fog
2019/2/10,9:56 AM,22,19,89,SE,5,0,24.47,0,Fog
2019/2/10,10:12 AM,22,19,89,E,5,0,24.47,0,Fog
2019/2/11,2:53 AM,18,16,92,WNW,6,0,24.25,0,Fair
2019/2/11,3:12 AM,18,16,92,WNW,5,0,24.25,0,Mist
2019/2/11,3:53 AM,17,15,92,W,7,0,24.23,0,Partly Cloudy
2019/2/11,4:19 AM,16,14,92,WSW,6,0,24.22,0,Fog
2019/2/11,4:32 AM,16,14,92,W,6,0,24.22,0,Partly Cloudy
2019/2/11,4:39 AM,16,14,92,W,6,0,24.21,0,Fog
2019/2/11,4:53 AM,15,13,91,W,6,0,24.2,0,Fog
2019/2/11,5:02 AM,15,14,95,WSW,3,0,24.2,0,Fog
2019/2/11,5:14 AM,15,14,95,W,5,0,24.21,0,Fog
2019/2/11,5:36 AM,14,12,92,W,6,0,24.2,0,Fog
2019/2/12,1:53 AM,26,4,39,W,8,0,24.54,0,Fair
2019/2/9,12:53 AM,20,19,96,CALM,0,0,24.44,0,Fog
2019/2/10,10:41 AM,22,20,92,ESE,6,0,24.47,0,Fog
2019/2/10,10:53 AM,22,21,96,ESE,6,0,24.47,0,Fog
2019/2/10,11:21 AM,25,22,88,E,9,0,24.47,0,Fog
2019/2/10,11:53 AM,26,23,88,E,10,0,24.46,0,Fog
2019/2/10,12:01 PM,26,23,88,ENE,10,0,24.45,0,Partly Cloudy
2019/2/10,12:53 PM,31,26,82,ENE,16,0,24.43,0,Fair
2019/2/10,1:53 PM,35,26,70,E,15,0,24.39,0,Fair
2019/2/10,2:53 PM,41,27,57,E,17,0,24.36,0,Fair
2019/2/10,3:14 PM,46,19,34,SE,25,35,24.34,0,Fair / Windy
